Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Number (Logos Greek),Reference,Previous Context,Next Context
ἔχει,ἔχω,present,active,indicative,third person,singular,Matthew 5:23,Ἐὰν οὖν προσφέρῃς τὸ δῶρόν σου ἐπὶ τὸ θυσιαστήριον κἀκεῖ μνησθῇς ὅτι ὁ ἀδελφός σου,"τι κατὰ σοῦ,"
ἔχει,ἔχω,present,active,indicative,third person,singular,Matthew 21:3,"καὶ ἐάν τις ὑμῖν εἴπῃ τι, ἐρεῖτε ὅτι ὁ κύριος αὐτῶν χρείαν",· εὐθὺς δὲ ἀποστελεῖ αὐτούς.
ἔχει,ἔχω,present,active,indicative,third person,singular,Mark 11:3,καὶ ἐάν τις ὑμῖν εἴπῃ· τί ποιεῖτε τοῦτο; εἴπατε·  ὁ κύριος αὐτοῦ χρείαν,", καὶ εὐθὺς αὐτὸν ἀποστέλλει πάλιν ὧδε."
ἔχει,ἔχω,present,active,indicative,third person,singular,Luke 17:9,μὴ,χάριν τῷ δούλῳ ὅτι ἐποίησεν τὰ διαταχθέντα;
ἔχει,ἔχω,present,active,indicative,third person,singular,Luke 19:31,καὶ ἐάν τις ὑμᾶς ἐρωτᾷ· διὰ τί λύετε; οὕτως ἐρεῖτε· ὅτι ὁ κύριος αὐτοῦ χρείαν,.
ἔχει,ἔχω,present,active,indicative,third person,singular,Luke 19:34,οἱ δὲ εἶπαν· ὅτι ὁ κύριος αὐτοῦ χρείαν,.
ἔχει,ἔχω,present,active,indicative,third person,singular,John 13:10,λέγει αὐτῷ ὁ Ἰησοῦς· ὁ λελουμένος οὐκ,"χρείαν εἰ μὴ τοὺς πόδας νίψασθαι, ἀλλʼ ἔστιν καθαρὸς ὅλος· καὶ ὑμεῖς καθαροί ἐστε, ἀλλʼ οὐχὶ πάντες."
ἔχει,ἔχω,present,active,indicative,third person,singular,1 Corinthians 12:24,τὰ δὲ εὐσχήμονα ἡμῶν οὐ χρείαν,". Ἀλλʼ ὁ θεὸς συνεκέρασεν τὸ σῶμα τῷ ὑστερουμένῳ περισσοτέραν δοὺς τιμήν,"
ἔχει,ἔχω,present,active,indicative,third person,singular,Colossians 4:13,μαρτυρῶ γὰρ αὐτῷ ὅτι,πολὺν πόνον ὑπὲρ ὑμῶν καὶ τῶν ἐν Λαοδικείᾳ καὶ τῶν ἐν Ἱεραπόλει.
ἔχει,ἔχω,present,active,indicative,third person,singular,Hebrews 7:27,ὃς οὐκ,"καθʼ ἡμέραν ἀνάγκην, ὥσπερ οἱ ἀρχιερεῖς, πρότερον ὑπὲρ τῶν ἰδίων ἁμαρτιῶν θυσίας ἀναφέρειν"
ἔχει,ἔχω,present,active,indicative,third person,singular,Revelation 21:23,καὶ ἡ πόλις οὐ χρείαν,"τοῦ ἡλίου οὐδὲ τῆς σελήνης ἵνα φαίνωσιν αὐτῇ, ἡ γὰρ δόξα τοῦ θεοῦ"
ἔχεις,ἔχω,present,active,indicative,second person,singular,John 4:18,πέντε γὰρ ἄνδρας ἔσχες καὶ νῦν ὃν,οὐκ ἔστιν σου ἀνήρ· τοῦτο ἀληθὲς εἴρηκας.
ἔχεις,ἔχω,present,active,indicative,second person,singular,John 16:30,νῦν οἴδαμεν ὅτι οἶδας πάντα καὶ οὐ χρείαν,ἵνα τίς σε ἐρωτᾷ· ἐν τούτῳ πιστεύομεν ὅτι ἀπὸ θεοῦ ἐξῆλθες.
ἔχεις,ἔχω,present,active,indicative,second person,singular,Matthew 25:25,καὶ φοβηθεὶς ἀπελθὼν ἔκρυψα τὸ τάλαντόν σου ἐν τῇ γῇ· ἴδε,τὸ σόν.
ἔχεις,ἔχω,present,active,indicative,second person,singular,Mark 10:21,"Ὁ δὲ Ἰησοῦς ἐμβλέψας αὐτῷ ἠγάπησεν αὐτὸν καὶ εἶπεν αὐτῷ·  ἕν σε ὑστερεῖ· ὕπαγε, ὅσα","πώλησον καὶ δὸς [τοῖς] πτωχοῖς, καὶ ἕξεις θησαυρὸν ἐν οὐρανῷ, καὶ δεῦρο ἀκολούθει μοι."
ἔχεις,ἔχω,present,active,indicative,second person,singular,Luke 12:19,"καὶ ἐρῶ τῇ ψυχῇ μου· ψυχή,","πολλὰ ἀγαθὰ κείμενα εἰς ἔτη πολλά· ἀναπαύου, φάγε, πίε, εὐφραίνου."
ἔχεις,ἔχω,present,active,indicative,second person,singular,Luke 18:22,ἀκούσας δὲ  ὁ Ἰησοῦς εἶπεν αὐτῷ· ἔτι ἕν σοι λείπει· πάντα ὅσα,"πώλησον καὶ διάδος πτωχοῖς, καὶ ἕξεις θησαυρὸν ἐν [τοῖς] οὐρανοῖς, καὶ δεῦρο ἀκολούθει μοι."
ἔχεις,ἔχω,present,active,indicative,second person,singular,John 4:11,"Λέγει αὐτῷ [ἡ γυνή]· κύριε, οὔτε ἄντλημα",καὶ τὸ φρέαρ ἐστὶν βαθύ· πόθεν οὖν ἔχεις τὸ ὕδωρ τὸ ζῶν;
ἔχεις,ἔχω,present,active,indicative,second person,singular,John 4:11,"Λέγει αὐτῷ [ἡ γυνή]· κύριε, οὔτε ἄντλημα ἔχεις καὶ τὸ φρέαρ ἐστὶν βαθύ· πόθεν οὖν",τὸ ὕδωρ τὸ ζῶν;
ἔχεις,ἔχω,present,active,indicative,second person,singular,John 6:68,"ἀπεκρίθη αὐτῷ Σίμων Πέτρος· κύριε, πρὸς τίνα ἀπελευσόμεθα; ῥήματα ζωῆς αἰωνίου",","
ἔχεις,ἔχω,present,active,indicative,second person,singular,John 7:20,ἀπεκρίθη ὁ ὄχλος·  δαιμόνιον,· τίς σε ζητεῖ ἀποκτεῖναι;
ἔχεις,ἔχω,present,active,indicative,second person,singular,John 8:48,Ἀπεκρίθησαν  οἱ Ἰουδαῖοι καὶ εἶπαν αὐτῷ· οὐ καλῶς λέγομεν ἡμεῖς ὅτι Σαμαρίτης εἶ σὺ καὶ δαιμόνιον,;
ἔχεις,ἔχω,present,active,indicative,second person,singular,John 8:52,Εἶπον [οὖν] αὐτῷ οἱ Ἰουδαῖοι· νῦν ἐγνώκαμεν ὅτι δαιμόνιον,". Ἀβραὰμ ἀπέθανεν καὶ οἱ προφῆται, καὶ σὺ λέγεις·  ἐάν τις τὸν λόγον μου"
ἔχεις,ἔχω,present,active,indicative,second person,singular,John 8:57,εἶπον οὖν οἱ Ἰουδαῖοι πρὸς αὐτόν· πεντήκοντα ἔτη οὔπω,καὶ Ἀβραὰμ ἑώρακας;
ἔχεις,ἔχω,present,active,indicative,second person,singular,John 13:8,"πόδας εἰς τὸν αἰῶνα. ἀπεκρίθη Ἰησοῦς αὐτῷ· ἐὰν μὴ νίψω σε, οὐκ",μέρος μετʼ ἐμοῦ.
ἔχεις,ἔχω,present,active,indicative,second person,singular,Acts 23:19,"ἐπιλαβόμενος δὲ τῆς χειρὸς αὐτοῦ ὁ χιλίαρχος καὶ ἀναχωρήσας κατʼ ἰδίαν ἐπυνθάνετο, τί ἐστιν ὃ",ἀπαγγεῖλαί μοι;
ἔχεις,ἔχω,present,active,indicative,second person,singular,Romans 14:22,σὺ πίστιν [ἣν],κατὰ σεαυτὸν ἔχε ἐνώπιον τοῦ θεοῦ. μακάριος ὁ μὴ κρίνων ἑαυτὸν ἐν ᾧ δοκιμάζει·
ἔχεις,ἔχω,present,active,indicative,second person,singular,1 Corinthians 4:7,τίς γάρ σε διακρίνει; τί δὲ,"ὃ οὐκ ἔλαβες; εἰ δὲ καὶ ἔλαβες, τί καυχᾶσαι ὡς μὴ λαβών;"
ἔχεις,ἔχω,present,active,indicative,second person,singular,Philemon 5,"ἀκούων σου τὴν ἀγάπην καὶ τὴν πίστιν, ἣν","πρὸς τὸν κύριον Ἰησοῦν καὶ εἰς πάντας τοὺς ἁγίους,"
ἔχεις,ἔχω,present,active,indicative,second person,singular,Philemon 17,εἰ οὖν με,"κοινωνόν, προσλαβοῦ αὐτὸν ὡς ἐμέ."
ἔχεις,ἔχω,present,active,indicative,second person,singular,James 2:18,Ἀλλʼ ἐρεῖ τις· σὺ πίστιν,", κἀγὼ ἔργα ἔχω. δεῖξόν μοι τὴν πίστιν σου χωρὶς τῶν ἔργων, κἀγώ σοι"
ἔχεις,ἔχω,present,active,indicative,second person,singular,Revelation 2:3,καὶ ὑπομονὴν,καὶ ἐβάστασας διὰ τὸ ὄνομά μου καὶ οὐ κεκοπίακες.
ἔχεις,ἔχω,present,active,indicative,second person,singular,Revelation 2:6,ἀλλὰ τοῦτο,", ὅτι μισεῖς τὰ ἔργα τῶν Νικολαϊτῶν ἃ κἀγὼ μισῶ."
ἔχεις,ἔχω,present,active,indicative,second person,singular,Revelation 2:14,ἀλλʼ ἔχω κατὰ σοῦ ὀλίγα ὅτι,"ἐκεῖ κρατοῦντας τὴν διδαχὴν Βαλαάμ, ὃς ἐδίδασκεν τῷ Βαλὰκ βαλεῖν σκάνδαλον ἐνώπιον τῶν"
ἔχεις,ἔχω,present,active,indicative,second person,singular,Revelation 2:15,οὕτως,καὶ σὺ κρατοῦντας τὴν διδαχὴν [τῶν] Νικολαϊτῶν ὁμοίως.
ἔχεις,ἔχω,present,active,indicative,second person,singular,Revelation 3:1,τοῦ θεοῦ καὶ τοὺς ἑπτὰ ἀστέρας· οἶδά σου τὰ ἔργα ὅτι ὄνομα,"ὅτι ζῇς, καὶ νεκρὸς εἶ."
ἔχεις,ἔχω,present,active,indicative,second person,singular,Revelation 3:4,ἀλλʼ,"ὀλίγα ὀνόματα ἐν Σάρδεσιν ἃ οὐκ ἐμόλυναν τὰ ἱμάτια αὐτῶν, καὶ περιπατήσουσιν μετʼ"
ἔχεις,ἔχω,present,active,indicative,second person,singular,Revelation 3:8,"οἶδά σου τὰ ἔργα, ἰδοὺ δέδωκα ἐνώπιόν σου θύραν ἠνεῳγμένην, ἣν οὐδεὶς δύναται κλεῖσαι αὐτήν, ὅτι μικρὰν",δύναμιν καὶ ἐτήρησάς μου τὸν λόγον καὶ οὐκ ἠρνήσω τὸ ὄνομά μου.
ἔχεις,ἔχω,present,active,indicative,second person,singular,Revelation 3:11,ἔρχομαι ταχύ· κράτει ὃ,", ἵνα μηδεὶς λάβῃ τὸν στέφανόν σου."
ἔχειν,ἔχω,present,active,infinitive,—,—,Romans 1:28,Καὶ καθὼς οὐκ ἐδοκίμασαν τὸν θεὸν,"ἐν ἐπιγνώσει, παρέδωκεν αὐτοὺς ὁ θεὸς εἰς ἀδόκιμον νοῦν, ποιεῖν τὰ μὴ καθήκοντα,"
ἔχειν,ἔχω,present,active,infinitive,—,—,1 Thessalonians 1:8,"τόπῳ ἡ πίστις ὑμῶν ἡ πρὸς τὸν θεὸν ἐξελήλυθεν, ὥστε μὴ χρείαν",ἡμᾶς λαλεῖν τι.
ἔχειν,ἔχω,present,active,infinitive,—,—,Matthew 13:5,"ἄλλα δὲ ἔπεσεν ἐπὶ τὰ πετρώδη ὅπου οὐκ εἶχεν γῆν πολλήν, καὶ εὐθέως ἐξανέτειλεν διὰ τὸ μὴ",βάθος γῆς·
ἔχειν,ἔχω,present,active,infinitive,—,—,Matthew 13:6,ἡλίου δὲ ἀνατείλαντος ἐκαυματίσθη καὶ διὰ τὸ μὴ,ῥίζαν ἐξηράνθη.
ἔχειν,ἔχω,present,active,infinitive,—,—,Matthew 14:4,ἔλεγεν γὰρ ὁ Ἰωάννης αὐτῷ· οὐκ ἔξεστίν σοι,αὐτήν.
ἔχειν,ἔχω,present,active,infinitive,—,—,Mark 3:15,καὶ,ἐξουσίαν  ἐκβάλλειν τὰ δαιμόνια ·
ἔχειν,ἔχω,present,active,infinitive,—,—,Mark 4:5,"καὶ ἄλλο ἔπεσεν ἐπὶ τὸ πετρῶδες ὅπου οὐκ εἶχεν γῆν πολλήν, καὶ εὐθὺς ἐξανέτειλεν διὰ τὸ μὴ",βάθος γῆς·
ἔχειν,ἔχω,present,active,infinitive,—,—,Mark 4:6,καὶ ὅτε ἀνέτειλεν ὁ ἥλιος ἐκαυματίσθη καὶ διὰ τὸ μὴ,ῥίζαν ἐξηράνθη.
ἔχειν,ἔχω,present,active,infinitive,—,—,Mark 6:18,ἔλεγεν γὰρ ὁ Ἰωάννης τῷ Ἡρῴδῃ ὅτι οὐκ ἔξεστίν σοι,τὴν γυναῖκα τοῦ ἀδελφοῦ σου.
ἔχειν,ἔχω,present,active,infinitive,—,—,Luke 8:6,"καὶ ἕτερον κατέπεσεν ἐπὶ τὴν πέτραν, καὶ φυὲν ἐξηράνθη διὰ τὸ μὴ",ἰκμάδα.
ἔχειν,ἔχω,present,active,infinitive,—,—,Luke 8:18,"Βλέπετε οὖν πῶς ἀκούετε· ὃς ἂν γὰρ ἔχῃ, δοθήσεται αὐτῷ· καὶ ὃς ἂν μὴ ἔχῃ, καὶ ὃ δοκεῖ",ἀρθήσεται ἀπʼ αὐτοῦ.
ἔχειν,ἔχω,present,active,infinitive,—,—,Luke 9:3,μήτε ῥάβδον μήτε πήραν μήτε ἄρτον μήτε ἀργύριον μήτε [ἀνὰ] δύο χιτῶνας,.
ἔχειν,ἔχω,present,active,infinitive,—,—,John 5:26,"ὥσπερ γὰρ ὁ πατὴρ ἔχει ζωὴν ἐν ἑαυτῷ, οὕτως καὶ τῷ υἱῷ ἔδωκεν ζωὴν",ἐν ἑαυτῷ.
ἔχειν,ἔχω,present,active,infinitive,—,—,John 5:39,"ἐραυνᾶτε τὰς γραφάς, ὅτι ὑμεῖς δοκεῖτε ἐν αὐταῖς ζωὴν αἰώνιον",· καὶ ἐκεῖναί εἰσιν αἱ μαρτυροῦσαι περὶ ἐμοῦ·
ἔχειν,ἔχω,present,active,infinitive,—,—,Acts 12:15,οἱ δὲ πρὸς αὐτὴν εἶπαν· μαίνῃ. ἡ δὲ διϊσχυρίζετο οὕτως,. οἱ δὲ ἔλεγον· ὁ ἄγγελός ἐστιν αὐτοῦ.
ἔχειν,ἔχω,present,active,infinitive,—,—,Acts 24:9,συνεπέθεντο δὲ καὶ οἱ Ἰουδαῖοι φάσκοντες ταῦτα οὕτως,.
ἔχειν,ἔχω,present,active,infinitive,—,—,Acts 24:16,ἐν τούτῳ καὶ αὐτὸς ἀσκῶ ἀπρόσκοπον συνείδησιν,πρὸς τὸν θεὸν καὶ τοὺς ἀνθρώπους διὰ παντός.
ἔχειν,ἔχω,present,active,infinitive,—,—,Acts 24:23,διαταξάμενος τῷ ἑκατοντάρχῃ τηρεῖσθαι αὐτὸν,τε ἄνεσιν καὶ μηδένα κωλύειν τῶν ἰδίων αὐτοῦ ὑπηρετεῖν  αὐτῷ.
ἔχειν,ἔχω,present,active,infinitive,—,—,1 Corinthians 5:1,"Ὅλως ἀκούεται ἐν ὑμῖν πορνεία, καὶ τοιαύτη πορνεία ἥτις οὐδὲ ἐν τοῖς ἔθνεσιν, ὥστε γυναῖκά τινα τοῦ πατρὸς",.
ἔχειν,ἔχω,present,active,infinitive,—,—,1 Corinthians 7:40,"μακαριωτέρα δέ ἐστιν ἐὰν οὕτως μείνῃ, κατὰ τὴν ἐμὴν γνώμην· δοκῶ δὲ κἀγὼ πνεῦμα θεοῦ",.
ἔχειν,ἔχω,present,active,infinitive,—,—,1 Corinthians 11:10,διὰ τοῦτο ὀφείλει ἡ γυνὴ ἐξουσίαν,ἐπὶ τῆς κεφαλῆς διὰ τοὺς ἀγγέλους.
ἔχειν,ἔχω,present,active,infinitive,—,—,2 Corinthians 8:11,"νυνὶ δὲ καὶ τὸ ποιῆσαι ἐπιτελέσατε, ὅπως καθάπερ ἡ προθυμία τοῦ θέλειν, οὕτως καὶ τὸ ἐπιτελέσαι ἐκ τοῦ",.
ἔχειν,ἔχω,present,active,infinitive,—,—,Philippians 1:7,Καθώς ἐστιν δίκαιον ἐμοὶ τοῦτο φρονεῖν ὑπὲρ πάντων ὑμῶν διὰ τὸ,"με ἐν τῇ καρδίᾳ ὑμᾶς, ἔν τε τοῖς δεσμοῖς μου καὶ ἐν τῇ"
ἔχειν,ἔχω,present,active,infinitive,—,—,1 Timothy 3:7,δεῖ δὲ  καὶ μαρτυρίαν καλὴν,"ἀπὸ τῶν ἔξωθεν, ἵνα μὴ εἰς ὀνειδισμὸν ἐμπέσῃ καὶ παγίδα τοῦ διαβόλου."
ἔχειν,ἔχω,present,active,infinitive,—,—,Hebrews 8:3,Πᾶς γὰρ ἀρχιερεὺς εἰς τὸ προσφέρειν δῶρά τε καὶ θυσίας καθίσταται· ὅθεν ἀναγκαῖον,τι καὶ τοῦτον ὃ προσενέγκῃ.
ἔχειν,ἔχω,present,active,infinitive,—,—,Hebrews 10:2,ἐπεὶ οὐκ ἂν ἐπαύσαντο προσφερόμεναι διὰ τὸ μηδεμίαν,ἔτι συνείδησιν ἁμαρτιῶν τοὺς λατρεύοντας ἅπαξ κεκαθαρισμένους;
ἔχειν,ἔχω,present,active,infinitive,—,—,Hebrews 10:34,καὶ γὰρ τοῖς δεσμίοις συνεπαθήσατε καὶ τὴν ἁρπαγὴν τῶν ὑπαρχόντων ὑμῶν μετὰ χαρᾶς προσεδέξασθε γινώσκοντες,ἑαυτοὺς κρείττονα ὕπαρξιν  καὶ μένουσαν.
ἔχειν,ἔχω,present,active,infinitive,—,—,Hebrews 11:25,μᾶλλον ἑλόμενος συγκακουχεῖσθαι τῷ λαῷ τοῦ θεοῦ ἢ πρόσκαιρον,"ἁμαρτίας ἀπόλαυσιν,"
ἔχειν,ἔχω,present,active,infinitive,—,—,James 2:14,"Τί τὸ ὄφελος, ἀδελφοί μου, ἐὰν πίστιν λέγῃ τις",", ἔργα δὲ μὴ ἔχῃ; μὴ δύναται ἡ πίστις σῶσαι αὐτόν;"
ἔχειν,ἔχω,present,active,infinitive,—,—,2 Peter 1:15,σπουδάσω δὲ καὶ ἑκάστοτε,ὑμᾶς μετὰ τὴν ἐμὴν ἔξοδον τὴν τούτων μνήμην ποιεῖσθαι.
