Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Gender (Logos Greek),Case (Logos Greek),Number (Logos Greek),Reference,Previous Context,Next Context
ἔλεγον,λέγω,imperfect,active,indicative,third person,—,—,plural,Luke 24:10,ἦσαν δὲ ἡ Μαγδαληνὴ Μαρία καὶ Ἰωάννα καὶ Μαρία ἡ Ἰακώβου καὶ αἱ λοιπαὶ σὺν αὐταῖς.,"πρὸς τοὺς ἀποστόλους ταῦτα,"
λέγουσαι,λέγω,present,active,participle,—,feminine,nominative,plural,Luke 24:23,καὶ μὴ εὑροῦσαι τὸ σῶμα αὐτοῦ ἦλθον,"καὶ ὀπτασίαν ἀγγέλων ἑωρακέναι, οἳ λέγουσιν αὐτὸν ζῆν."
λέγουσιν,λέγω,present,active,indicative,third person,—,—,plural,Luke 24:23,"καὶ μὴ εὑροῦσαι τὸ σῶμα αὐτοῦ ἦλθον λέγουσαι καὶ ὀπτασίαν ἀγγέλων ἑωρακέναι, οἳ",αὐτὸν ζῆν.
λέγοντες,λέγω,present,active,participle,—,masculine,nominative,plural,Luke 24:29,καὶ παρεβιάσαντο αὐτὸν,"· μεῖνον μεθʼ ἡμῶν, ὅτι πρὸς ἑσπέραν ἐστὶν καὶ κέκλικεν ἤδη ἡ ἡμέρα. καὶ"
λέγοντας,λέγω,present,active,participle,—,masculine,accusative,plural,Luke 24:34,—,ὅτι ὄντως ἠγέρθη ὁ κύριος καὶ ὤφθη Σίμωνι.
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Luke 24:36,Ταῦτα δὲ αὐτῶν λαλούντων αὐτὸς  ἔστη ἐν μέσῳ αὐτῶν καὶ,αὐτοῖς· εἰρήνη ὑμῖν.
λέγων,λέγω,present,active,participle,—,masculine,nominative,singular,John 1:15,Ἰωάννης μαρτυρεῖ περὶ αὐτοῦ καὶ κέκραγεν,"· οὗτος ἦν ὃν εἶπον· ὁ ὀπίσω μου ἐρχόμενος  ἔμπροσθέν μου γέγονεν, ὅτι πρῶτός μου ἦν."
λέγει,λέγω,present,active,indicative,third person,—,—,singular,John 1:21,καὶ ἠρώτησαν αὐτόν· τί οὖν; σὺ Ἠλίας εἶ; καὶ,· οὐκ εἰμί. ὁ προφήτης εἶ σύ; καὶ ἀπεκρίθη· οὔ.
λέγεις,λέγω,present,active,indicative,second person,—,—,singular,John 1:22,εἶπαν οὖν αὐτῷ·  τίς εἶ; ἵνα ἀπόκρισιν δῶμεν τοῖς πέμψασιν ἡμᾶς· τί,περὶ σεαυτοῦ;
λέγων,λέγω,present,active,participle,—,masculine,nominative,singular,John 1:26,ἀπεκρίθη αὐτοῖς ὁ Ἰωάννης,"· ἐγὼ  βαπτίζω ἐν ὕδατι· μέσος  ὑμῶν ἕστηκεν ὃν ὑμεῖς οὐκ οἴδατε,"
λέγει,λέγω,present,active,indicative,third person,—,—,singular,John 1:29,Τῇ ἐπαύριον βλέπει τὸν Ἰησοῦν ἐρχόμενον πρὸς αὐτὸν καὶ,· ἴδε ὁ ἀμνὸς τοῦ θεοῦ ὁ αἴρων τὴν ἁμαρτίαν τοῦ κόσμου.
λέγων,λέγω,present,active,participle,—,masculine,nominative,singular,John 1:32,Καὶ ἐμαρτύρησεν Ἰωάννης,ὅτι τεθέαμαι τὸ πνεῦμα καταβαῖνον ὡς περιστερὰν ἐξ οὐρανοῦ καὶ ἔμεινεν ἐπʼ αὐτόν.
λέγει,λέγω,present,active,indicative,third person,—,—,singular,John 1:36,καὶ ἐμβλέψας τῷ Ἰησοῦ περιπατοῦντι,· ἴδε ὁ ἀμνὸς τοῦ θεοῦ.
λέγει,λέγω,present,active,indicative,third person,—,—,singular,John 1:38,στραφεὶς δὲ ὁ Ἰησοῦς καὶ θεασάμενος αὐτοὺς ἀκολουθοῦντας,"αὐτοῖς· τί ζητεῖτε; οἱ δὲ εἶπαν αὐτῷ· ῥαββί, ὃ λέγεται μεθερμηνευόμενον διδάσκαλε, ποῦ μένεις;"
λέγεται,λέγω,present,passive,indicative,third person,—,—,singular,John 1:38,"στραφεὶς δὲ ὁ Ἰησοῦς καὶ θεασάμενος αὐτοὺς ἀκολουθοῦντας  λέγει αὐτοῖς· τί ζητεῖτε; οἱ δὲ εἶπαν αὐτῷ· ῥαββί, ὃ","μεθερμηνευόμενον διδάσκαλε, ποῦ μένεις;"
λέγει,λέγω,present,active,indicative,third person,—,—,singular,John 1:39,—,αὐτοῖς· ἔρχεσθε καὶ ὄψεσθε. ἦλθαν οὖν καὶ εἶδαν ποῦ μένει καὶ παρʼ αὐτῷ
λέγει,λέγω,present,active,indicative,third person,—,—,singular,John 1:41,εὑρίσκει οὗτος πρῶτον τὸν ἀδελφὸν τὸν ἴδιον Σίμωνα καὶ,"αὐτῷ· εὑρήκαμεν τὸν Μεσσίαν, ὅ ἐστιν μεθερμηνευόμενον χριστός."
λέγει,λέγω,present,active,indicative,third person,—,—,singular,John 1:43,Τῇ ἐπαύριον ἠθέλησεν ἐξελθεῖν εἰς τὴν Γαλιλαίαν καὶ εὑρίσκει Φίλιππον. καὶ,αὐτῷ ὁ Ἰησοῦς· ἀκολούθει μοι.
λέγει,λέγω,present,active,indicative,third person,—,—,singular,John 1:45,εὑρίσκει Φίλιππος τὸν Ναθαναὴλ καὶ,"αὐτῷ· ὃν ἔγραψεν Μωϋσῆς ἐν τῷ νόμῳ καὶ οἱ προφῆται εὑρήκαμεν, Ἰησοῦν  υἱὸν"
λέγει,λέγω,present,active,indicative,third person,—,—,singular,John 1:46,καὶ εἶπεν αὐτῷ Ναθαναήλ· ἐκ Ναζαρὲτ δύναταί τι ἀγαθὸν εἶναι;,αὐτῷ [ὁ] Φίλιππος· ἔρχου καὶ ἴδε.
λέγει,λέγω,present,active,indicative,third person,—,—,singular,John 1:47,Εἶδεν ὁ Ἰησοῦς τὸν Ναθαναὴλ ἐρχόμενον πρὸς αὐτὸν καὶ,περὶ αὐτοῦ· ἴδε ἀληθῶς Ἰσραηλίτης ἐν ᾧ δόλος οὐκ ἔστιν.
λέγει,λέγω,present,active,indicative,third person,—,—,singular,John 1:48,—,αὐτῷ Ναθαναήλ· πόθεν με γινώσκεις; ἀπεκρίθη Ἰησοῦς καὶ εἶπεν αὐτῷ· πρὸ τοῦ σε
λέγει,λέγω,present,active,indicative,third person,—,—,singular,John 1:51,καὶ,"αὐτῷ· ἀμὴν ἀμὴν λέγω ὑμῖν,  ὄψεσθε τὸν οὐρανὸν ἀνεῳγότα καὶ τοὺς ἀγγέλους τοῦ"
λέγω,λέγω,present,active,indicative,first person,—,—,singular,John 1:51,καὶ λέγει αὐτῷ· ἀμὴν ἀμὴν,"ὑμῖν,  ὄψεσθε τὸν οὐρανὸν ἀνεῳγότα καὶ τοὺς ἀγγέλους τοῦ θεοῦ ἀναβαίνοντας καὶ καταβαίνοντας"
λέγει,λέγω,present,active,indicative,third person,—,—,singular,John 2:3,καὶ ὑστερήσαντος οἴνου,ἡ μήτηρ τοῦ Ἰησοῦ πρὸς αὐτόν· οἶνον οὐκ ἔχουσιν.
λέγει,λέγω,present,active,indicative,third person,—,—,singular,John 2:4,[καὶ],"αὐτῇ ὁ Ἰησοῦς· τί ἐμοὶ καὶ σοί, γύναι; οὔπω ἥκει ἡ ὥρα μου."
λέγει,λέγω,present,active,indicative,third person,—,—,singular,John 2:5,—,ἡ μήτηρ αὐτοῦ τοῖς διακόνοις· ὅ τι ἂν λέγῃ ὑμῖν ποιήσατε.
λέγῃ,λέγω,present,active,subjunctive,third person,—,—,singular,John 2:5,λέγει ἡ μήτηρ αὐτοῦ τοῖς διακόνοις· ὅ τι ἂν,ὑμῖν ποιήσατε.
λέγει,λέγω,present,active,indicative,third person,—,—,singular,John 2:7,—,αὐτοῖς ὁ Ἰησοῦς· γεμίσατε τὰς ὑδρίας ὕδατος. καὶ ἐγέμισαν αὐτὰς ἕως ἄνω.
λέγει,λέγω,present,active,indicative,third person,—,—,singular,John 2:8,καὶ,αὐτοῖς· ἀντλήσατε νῦν καὶ φέρετε τῷ ἀρχιτρικλίνῳ· οἱ δὲ ἤνεγκαν.
λέγει,λέγω,present,active,indicative,third person,—,—,singular,John 2:10,καὶ,αὐτῷ· πᾶς ἄνθρωπος πρῶτον τὸν καλὸν οἶνον τίθησιν καὶ ὅταν μεθυσθῶσιν  τὸν ἐλάσσω
ἔλεγεν,λέγω,imperfect,active,indicative,third person,—,—,singular,John 2:21,ἐκεῖνος δὲ,περὶ τοῦ ναοῦ τοῦ σώματος αὐτοῦ.
ἔλεγεν,λέγω,imperfect,active,indicative,third person,—,—,singular,John 2:22,"ὅτε οὖν ἠγέρθη ἐκ νεκρῶν, ἐμνήσθησαν οἱ μαθηταὶ αὐτοῦ ὅτι τοῦτο",", καὶ ἐπίστευσαν τῇ γραφῇ καὶ τῷ λόγῳ ὃν εἶπεν ὁ Ἰησοῦς."
λέγω,λέγω,present,active,indicative,first person,—,—,singular,John 3:3,ἀπεκρίθη  Ἰησοῦς καὶ εἶπεν αὐτῷ· ἀμὴν ἀμὴν,"σοι, ἐὰν μή τις γεννηθῇ ἄνωθεν, οὐ δύναται ἰδεῖν τὴν βασιλείαν τοῦ θεοῦ."
Λέγει,λέγω,present,active,indicative,third person,—,—,singular,John 3:4,—,πρὸς αὐτὸν [ὁ] Νικόδημος· πῶς δύναται ἄνθρωπος γεννηθῆναι γέρων ὤν; μὴ δύναται εἰς
λέγω,λέγω,present,active,indicative,first person,—,—,singular,John 3:5,ἀπεκρίθη  Ἰησοῦς· ἀμὴν ἀμὴν,"σοι, ἐὰν μή τις γεννηθῇ ἐξ ὕδατος καὶ πνεύματος, οὐ δύναται εἰσελθεῖν εἰς τὴν βασιλείαν τοῦ θεοῦ."
λέγω,λέγω,present,active,indicative,first person,—,—,singular,John 3:11,ἀμὴν ἀμὴν,"σοι ὅτι ὃ οἴδαμεν λαλοῦμεν καὶ ὃ ἑωράκαμεν μαρτυροῦμεν, καὶ τὴν μαρτυρίαν ἡμῶν οὐ λαμβάνετε."
λεγομένην,λέγω,present,passive,participle,—,feminine,accusative,singular,John 4:5,Ἔρχεται οὖν εἰς πόλιν τῆς Σαμαρείας,Συχὰρ πλησίον τοῦ χωρίου ὃ ἔδωκεν Ἰακὼβ [τῷ] Ἰωσὴφ τῷ υἱῷ αὐτοῦ·
λέγει,λέγω,present,active,indicative,third person,—,—,singular,John 4:7,Ἔρχεται  γυνὴ ἐκ τῆς Σαμαρείας ἀντλῆσαι ὕδωρ.,αὐτῇ ὁ Ἰησοῦς· δός μοι πεῖν·
λέγει,λέγω,present,active,indicative,third person,—,—,singular,John 4:9,—,οὖν αὐτῷ ἡ γυνὴ ἡ Σαμαρῖτις· πῶς σὺ Ἰουδαῖος ὢν παρʼ ἐμοῦ πεῖν
λέγων,λέγω,present,active,participle,—,masculine,nominative,singular,John 4:10,ἀπεκρίθη Ἰησοῦς καὶ εἶπεν αὐτῇ· εἰ ᾔδεις τὴν δωρεὰν τοῦ θεοῦ καὶ τίς ἐστιν ὁ,"σοι· δός μοι πεῖν, σὺ ἂν ᾔτησας αὐτὸν καὶ ἔδωκεν ἄν σοι ὕδωρ ζῶν."
Λέγει,λέγω,present,active,indicative,third person,—,—,singular,John 4:11,—,"αὐτῷ [ἡ γυνή]· κύριε, οὔτε ἄντλημα ἔχεις καὶ τὸ φρέαρ ἐστὶν βαθύ· πόθεν"
Λέγει,λέγω,present,active,indicative,third person,—,—,singular,John 4:15,—,"πρὸς αὐτὸν ἡ γυνή· κύριε, δός μοι τοῦτο τὸ ὕδωρ, ἵνα μὴ διψῶ μηδὲ διέρχωμαι ἐνθάδε ἀντλεῖν."
λέγει,λέγω,present,active,indicative,third person,—,—,singular,John 4:16,—,αὐτῇ· ὕπαγε φώνησον τὸν ἄνδρα σου καὶ ἐλθὲ ἐνθάδε.
λέγει,λέγω,present,active,indicative,third person,—,—,singular,John 4:17,ἀπεκρίθη ἡ γυνὴ καὶ εἶπεν αὐτῷ· οὐκ ἔχω ἄνδρα.,αὐτῇ ὁ Ἰησοῦς· καλῶς εἶπας ὅτι ἄνδρα οὐκ ἔχω·
Λέγει,λέγω,present,active,indicative,third person,—,—,singular,John 4:19,—,"αὐτῷ ἡ γυνή· κύριε, θεωρῶ ὅτι προφήτης εἶ σύ."
λέγετε,λέγω,present,active,indicative,second person,—,—,plural,John 4:20,οἱ πατέρες ἡμῶν ἐν τῷ ὄρει τούτῳ προσεκύνησαν· καὶ ὑμεῖς,ὅτι ἐν Ἱεροσολύμοις ἐστὶν ὁ τόπος ὅπου προσκυνεῖν δεῖ.
λέγει,λέγω,present,active,indicative,third person,—,—,singular,John 4:21,—,"αὐτῇ ὁ Ἰησοῦς· πίστευέ μοι, γύναι, ὅτι ἔρχεται ὥρα ὅτε οὔτε ἐν τῷ"
Λέγει,λέγω,present,active,indicative,third person,—,—,singular,John 4:25,—,"αὐτῷ ἡ γυνή· οἶδα ὅτι Μεσσίας ἔρχεται ὁ λεγόμενος χριστός· ὅταν ἔλθῃ ἐκεῖνος, ἀναγγελεῖ ἡμῖν ἅπαντα."
λεγόμενος,λέγω,present,passive,participle,—,masculine,nominative,singular,John 4:25,Λέγει αὐτῷ ἡ γυνή· οἶδα ὅτι Μεσσίας ἔρχεται ὁ,"χριστός· ὅταν ἔλθῃ ἐκεῖνος, ἀναγγελεῖ ἡμῖν ἅπαντα."
λέγει,λέγω,present,active,indicative,third person,—,—,singular,John 4:26,—,"αὐτῇ ὁ Ἰησοῦς· ἐγώ εἰμι, ὁ λαλῶν σοι."
λέγει,λέγω,present,active,indicative,third person,—,—,singular,John 4:28,ἀφῆκεν οὖν τὴν ὑδρίαν αὐτῆς ἡ γυνὴ καὶ ἀπῆλθεν εἰς τὴν πόλιν καὶ,τοῖς ἀνθρώποις·
λέγοντες,λέγω,present,active,participle,—,masculine,nominative,plural,John 4:31,Ἐν τῷ μεταξὺ ἠρώτων αὐτὸν οἱ μαθηταὶ,"· ῥαββί, φάγε."
ἔλεγον,λέγω,imperfect,active,indicative,third person,—,—,plural,John 4:33,—,οὖν οἱ μαθηταὶ πρὸς ἀλλήλους· μή τις ἤνεγκεν αὐτῷ φαγεῖν;
λέγει,λέγω,present,active,indicative,third person,—,—,singular,John 4:34,—,αὐτοῖς ὁ Ἰησοῦς· ἐμὸν βρῶμά ἐστιν ἵνα ποιήσω τὸ θέλημα τοῦ πέμψαντός με
λέγετε,λέγω,present,active,indicative,second person,—,—,plural,John 4:35,οὐχ ὑμεῖς,"ὅτι ἔτι τετράμηνός ἐστιν καὶ ὁ θερισμὸς ἔρχεται; ἰδοὺ λέγω ὑμῖν, ἐπάρατε τοὺς"
λέγω,λέγω,present,active,indicative,first person,—,—,singular,John 4:35,οὐχ ὑμεῖς λέγετε ὅτι ἔτι τετράμηνός ἐστιν καὶ ὁ θερισμὸς ἔρχεται; ἰδοὺ,"ὑμῖν, ἐπάρατε τοὺς ὀφθαλμοὺς ὑμῶν καὶ θεάσασθε τὰς χώρας ὅτι λευκαί εἰσιν πρὸς θερισμόν. ἤδη"
ἔλεγον,λέγω,imperfect,active,indicative,third person,—,—,plural,John 4:42,τῇ τε γυναικὶ,"ὅτι οὐκέτι διὰ τὴν σὴν λαλιὰν πιστεύομεν, αὐτοὶ γὰρ ἀκηκόαμεν καὶ οἴδαμεν ὅτι"
λέγει,λέγω,present,active,indicative,third person,—,—,singular,John 4:49,—,"πρὸς αὐτὸν ὁ βασιλικός· κύριε, κατάβηθι πρὶν ἀποθανεῖν τὸ παιδίον μου."
λέγει,λέγω,present,active,indicative,third person,—,—,singular,John 4:50,—,"αὐτῷ ὁ Ἰησοῦς· πορεύου, ὁ υἱός σου ζῇ. Ἐπίστευσεν ὁ ἄνθρωπος τῷ λόγῳ"
λέγοντες,λέγω,present,active,participle,—,masculine,nominative,plural,John 4:51,ἤδη δὲ αὐτοῦ καταβαίνοντος οἱ δοῦλοι αὐτοῦ ὑπήντησαν αὐτῷ,ὅτι ὁ παῖς αὐτοῦ ζῇ.
λέγει,λέγω,present,active,indicative,third person,—,—,singular,John 5:6,"τοῦτον ἰδὼν ὁ Ἰησοῦς κατακείμενον καὶ γνοὺς ὅτι πολὺν ἤδη χρόνον ἔχει,",αὐτῷ· θέλεις ὑγιὴς γενέσθαι;
λέγει,λέγω,present,active,indicative,third person,—,—,singular,John 5:8,—,αὐτῷ ὁ Ἰησοῦς· ἔγειρε ἆρον τὸν κράβαττόν σου καὶ περιπάτει.
ἔλεγον,λέγω,imperfect,active,indicative,third person,—,—,plural,John 5:10,—,"οὖν οἱ Ἰουδαῖοι τῷ τεθεραπευμένῳ· σάββατόν ἐστιν, καὶ οὐκ ἔξεστίν σοι ἆραι τὸν κράβαττόν σου."
ἔλεγεν,λέγω,imperfect,active,indicative,third person,—,—,singular,John 5:18,"Ἰουδαῖοι ἀποκτεῖναι, ὅτι οὐ μόνον ἔλυεν τὸ σάββατον, ἀλλὰ καὶ πατέρα ἴδιον",τὸν θεὸν ἴσον ἑαυτὸν ποιῶν τῷ θεῷ.
ἔλεγεν,λέγω,imperfect,active,indicative,third person,—,—,singular,John 5:19,Ἀπεκρίνατο οὖν ὁ Ἰησοῦς καὶ,"αὐτοῖς· ἀμὴν ἀμὴν λέγω ὑμῖν, οὐ δύναται ὁ υἱὸς  ποιεῖν  ἀφʼ ἑαυτοῦ οὐδὲν"
λέγω,λέγω,present,active,indicative,first person,—,—,singular,John 5:19,Ἀπεκρίνατο οὖν ὁ Ἰησοῦς καὶ ἔλεγεν αὐτοῖς· ἀμὴν ἀμὴν,"ὑμῖν, οὐ δύναται ὁ υἱὸς  ποιεῖν  ἀφʼ ἑαυτοῦ οὐδὲν ἐὰν μή τι βλέπῃ"
λέγω,λέγω,present,active,indicative,first person,—,—,singular,John 5:24,Ἀμὴν ἀμὴν,ὑμῖν ὅτι ὁ τὸν λόγον μου ἀκούων καὶ πιστεύων τῷ πέμψαντί με ἔχει
λέγω,λέγω,present,active,indicative,first person,—,—,singular,John 5:25,ἀμὴν ἀμὴν,ὑμῖν ὅτι ἔρχεται ὥρα καὶ νῦν ἐστιν ὅτε οἱ νεκροὶ ἀκούσουσιν τῆς φωνῆς
λέγω,λέγω,present,active,indicative,first person,—,—,singular,John 5:34,"ἐγὼ δὲ οὐ παρὰ ἀνθρώπου τὴν μαρτυρίαν λαμβάνω, ἀλλὰ ταῦτα",ἵνα ὑμεῖς σωθῆτε.
λέγει,λέγω,present,active,indicative,third person,—,—,singular,John 6:5,Ἐπάρας οὖν τοὺς ὀφθαλμοὺς ὁ Ἰησοῦς καὶ θεασάμενος ὅτι πολὺς ὄχλος ἔρχεται πρὸς αὐτὸν,πρὸς  Φίλιππον· πόθεν ἀγοράσωμεν ἄρτους ἵνα φάγωσιν οὗτοι;
ἔλεγεν,λέγω,imperfect,active,indicative,third person,—,—,singular,John 6:6,τοῦτο δὲ,πειράζων αὐτόν· αὐτὸς γὰρ ᾔδει τί ἔμελλεν ποιεῖν.
λέγει,λέγω,present,active,indicative,third person,—,—,singular,John 6:8,—,"αὐτῷ εἷς ἐκ τῶν μαθητῶν αὐτοῦ, Ἀνδρέας ὁ ἀδελφὸς Σίμωνος Πέτρου·"
λέγει,λέγω,present,active,indicative,third person,—,—,singular,John 6:12,"ὡς δὲ ἐνεπλήσθησαν,","τοῖς μαθηταῖς αὐτοῦ· συναγάγετε τὰ περισσεύσαντα κλάσματα, ἵνα μή τι ἀπόληται."
ἔλεγον,λέγω,imperfect,active,indicative,third person,—,—,plural,John 6:14,Οἱ οὖν ἄνθρωποι ἰδόντες ὃ ἐποίησεν σημεῖον,ὅτι οὗτός ἐστιν ἀληθῶς ὁ προφήτης ὁ ἐρχόμενος εἰς τὸν κόσμον.
λέγει,λέγω,present,active,indicative,third person,—,—,singular,John 6:20,ὁ δὲ,αὐτοῖς· ἐγώ εἰμι· μὴ φοβεῖσθε.
λέγω,λέγω,present,active,indicative,first person,—,—,singular,John 6:26,Ἀπεκρίθη αὐτοῖς ὁ Ἰησοῦς καὶ εἶπεν· ἀμὴν ἀμὴν,"ὑμῖν, ζητεῖτέ με οὐχ ὅτι εἴδετε σημεῖα, ἀλλʼ ὅτι ἐφάγετε ἐκ τῶν ἄρτων καὶ ἐχορτάσθητε."
λέγω,λέγω,present,active,indicative,first person,—,—,singular,John 6:32,εἶπεν οὖν αὐτοῖς ὁ Ἰησοῦς· ἀμὴν ἀμὴν,"ὑμῖν, οὐ Μωϋσῆς δέδωκεν ὑμῖν τὸν ἄρτον ἐκ τοῦ οὐρανοῦ, ἀλλʼ ὁ πατήρ"
ἔλεγον,λέγω,imperfect,active,indicative,third person,—,—,plural,John 6:42,καὶ,"· οὐχ οὗτός ἐστιν Ἰησοῦς ὁ υἱὸς Ἰωσήφ, οὗ ἡμεῖς οἴδαμεν τὸν πατέρα καὶ"
λέγει,λέγω,present,active,indicative,third person,—,—,singular,John 6:42,"υἱὸς Ἰωσήφ, οὗ ἡμεῖς οἴδαμεν τὸν πατέρα καὶ τὴν μητέρα; πῶς νῦν",ὅτι ἐκ τοῦ οὐρανοῦ καταβέβηκα;
λέγω,λέγω,present,active,indicative,first person,—,—,singular,John 6:47,Ἀμὴν ἀμὴν,"ὑμῖν, ὁ πιστεύων  ἔχει ζωὴν αἰώνιον."
λέγοντες,λέγω,present,active,participle,—,masculine,nominative,plural,John 6:52,Ἐμάχοντο οὖν πρὸς ἀλλήλους οἱ Ἰουδαῖοι,· πῶς δύναται οὗτος ἡμῖν δοῦναι τὴν σάρκα [αὐτοῦ] φαγεῖν;
λέγω,λέγω,present,active,indicative,first person,—,—,singular,John 6:53,εἶπεν οὖν αὐτοῖς ὁ Ἰησοῦς· ἀμὴν ἀμὴν,"ὑμῖν, ἐὰν μὴ φάγητε τὴν σάρκα τοῦ υἱοῦ τοῦ ἀνθρώπου καὶ πίητε αὐτοῦ"
ἔλεγεν,λέγω,imperfect,active,indicative,third person,—,—,singular,John 6:65,καὶ,· διὰ τοῦτο εἴρηκα ὑμῖν ὅτι οὐδεὶς δύναται ἐλθεῖν πρός με ἐὰν μὴ ᾖ
ἔλεγεν,λέγω,imperfect,active,indicative,third person,—,—,singular,John 6:71,—,"δὲ τὸν Ἰούδαν Σίμωνος Ἰσκαριώτου· οὗτος γὰρ ἔμελλεν παραδιδόναι αὐτόν, εἷς  ἐκ τῶν δώδεκα."
λέγει,λέγω,present,active,indicative,third person,—,—,singular,John 7:6,—,"οὖν αὐτοῖς ὁ Ἰησοῦς· ὁ καιρὸς ὁ ἐμὸς οὔπω πάρεστιν, ὁ δὲ καιρὸς"
ἔλεγον,λέγω,imperfect,active,indicative,third person,—,—,plural,John 7:11,οἱ οὖν Ἰουδαῖοι ἐζήτουν αὐτὸν ἐν τῇ ἑορτῇ καὶ,· ποῦ ἐστιν ἐκεῖνος;
ἔλεγον,λέγω,imperfect,active,indicative,third person,—,—,plural,John 7:12,καὶ γογγυσμὸς περὶ αὐτοῦ ἦν πολὺς ἐν τοῖς ὄχλοις·  οἱ μὲν,"ὅτι ἀγαθός ἐστιν, ἄλλοι [δὲ] ἔλεγον· οὔ, ἀλλὰ πλανᾷ τὸν ὄχλον."
ἔλεγον,λέγω,imperfect,active,indicative,third person,—,—,plural,John 7:12,"καὶ γογγυσμὸς περὶ αὐτοῦ ἦν πολὺς ἐν τοῖς ὄχλοις·  οἱ μὲν ἔλεγον ὅτι ἀγαθός ἐστιν, ἄλλοι [δὲ]","· οὔ, ἀλλὰ πλανᾷ τὸν ὄχλον."
λέγοντες,λέγω,present,active,participle,—,masculine,nominative,plural,John 7:15,ἐθαύμαζον οὖν οἱ Ἰουδαῖοι,· πῶς οὗτος γράμματα οἶδεν μὴ μεμαθηκώς;
Ἔλεγον,λέγω,imperfect,active,indicative,third person,—,—,plural,John 7:25,—,οὖν τινες ἐκ τῶν Ἱεροσολυμιτῶν· οὐχ οὗτός ἐστιν ὃν ζητοῦσιν ἀποκτεῖναι;
λέγουσιν,λέγω,present,active,indicative,third person,—,—,plural,John 7:26,καὶ ἴδε παρρησίᾳ λαλεῖ καὶ οὐδὲν αὐτῷ,. μήποτε ἀληθῶς ἔγνωσαν οἱ ἄρχοντες ὅτι οὗτός ἐστιν ὁ χριστός;
λέγων,λέγω,present,active,participle,—,masculine,nominative,singular,John 7:28,ἔκραξεν οὖν ἐν τῷ ἱερῷ διδάσκων ὁ Ἰησοῦς καὶ,"· κἀμὲ οἴδατε καὶ οἴδατε πόθεν εἰμί· καὶ ἀπʼ ἐμαυτοῦ οὐκ ἐλήλυθα, ἀλλʼ ἔστιν"
ἔλεγον,λέγω,imperfect,active,indicative,third person,—,—,plural,John 7:31,Ἐκ τοῦ ὄχλου δὲ πολλοὶ ἐπίστευσαν εἰς αὐτὸν καὶ,· ὁ χριστὸς ὅταν ἔλθῃ μὴ πλείονα σημεῖα ποιήσει ὧν οὗτος ἐποίησεν;
λέγων,λέγω,present,active,participle,—,masculine,nominative,singular,John 7:37,Ἐν δὲ τῇ ἐσχάτῃ ἡμέρᾳ τῇ μεγάλῃ τῆς ἑορτῆς εἱστήκει ὁ Ἰησοῦς καὶ ἔκραξεν,· ἐάν τις διψᾷ ἐρχέσθω πρός με καὶ πινέτω.
ἔλεγον,λέγω,imperfect,active,indicative,third person,—,—,plural,John 7:40,Ἐκ τοῦ ὄχλου οὖν ἀκούσαντες  τῶν λόγων τούτων,·  οὗτός ἐστιν ἀληθῶς ὁ προφήτης·
ἔλεγον,λέγω,imperfect,active,indicative,third person,—,—,plural,John 7:41,ἄλλοι,"·  οὗτός ἐστιν ὁ χριστός,  οἱ δὲ ἔλεγον· μὴ γὰρ ἐκ τῆς Γαλιλαίας ὁ χριστὸς ἔρχεται;"
ἔλεγον,λέγω,imperfect,active,indicative,third person,—,—,plural,John 7:41,"ἄλλοι ἔλεγον·  οὗτός ἐστιν ὁ χριστός,  οἱ δὲ",· μὴ γὰρ ἐκ τῆς Γαλιλαίας ὁ χριστὸς ἔρχεται;
λέγει,λέγω,present,active,indicative,third person,—,—,singular,John 7:50,—,"Νικόδημος πρὸς αὐτούς, ὁ ἐλθὼν πρὸς αὐτὸν [τὸ] πρότερον, εἷς ὢν ἐξ αὐτῶν·"
λέγουσιν,λέγω,present,active,indicative,third person,—,—,plural,John 8:4,—,"αὐτῷ·  διδάσκαλε, αὕτη ἡ γυνὴ κατείληπται ἐπʼ αὐτοφώρῳ μοιχευομένη·"
λέγεις,λέγω,present,active,indicative,second person,—,—,singular,John 8:5,ἐν δὲ τῷ νόμῳ ἡμῖν Μωϋσῆς ἐνετείλατο τὰς τοιαύτας λιθάζειν. σὺ οὖν τί,;
ἔλεγον,λέγω,imperfect,active,indicative,third person,—,—,plural,John 8:6,τοῦτο δὲ,"πειράζοντες αὐτόν, ἵνα ἔχωσιν κατηγορεῖν αὐτοῦ. ὁ δὲ Ἰησοῦς κάτω κύψας τῷ δακτύλῳ κατέγραφεν εἰς τὴν γῆν."
λέγων,λέγω,present,active,participle,—,masculine,nominative,singular,John 8:12,Πάλιν οὖν αὐτοῖς ἐλάλησεν ὁ Ἰησοῦς,· ἐγώ εἰμι τὸ φῶς τοῦ κόσμου· ὁ ἀκολουθῶν ἐμοὶ οὐ μὴ περιπατήσῃ ἐν
ἔλεγον,λέγω,imperfect,active,indicative,third person,—,—,plural,John 8:19,—,οὖν αὐτῷ· ποῦ ἐστιν ὁ πατήρ σου;  ἀπεκρίθη  Ἰησοῦς· οὔτε ἐμὲ οἴδατε οὔτε
